id,name,type,state,oricodes,total_shootings,latitude,longitude
2105,Lancaster Police Department,local_police,TX,TX05717,2,33.4949541,-112.1517066
15262,Landrum Police Department,local_police,SC,SC04210,1,39.7182763,-105.0532452
1786,Lane County Sheriff's Department,sheriff,OR,OR02000,5,37.6359459,-122.0795391
1506,Langlade County Sheriff's Office,sheriff,WI,WI03400,1,38.8579579,-77.2286077
1281,Lansing Police Department,local_police,IL,IL01659,1,35.034515,-88.2579128
999,Lansing Police Department,local_police,MI,MI33519,4,41.5861347,-80.7781508
3376,Lapeer County Sheriff's Office,sheriff,MI,MI44144,1,36.0270006,-81.585748
1888,La Porte Police Department,local_police,TX,TX10113,1,33.4295916,-111.5471822
1977,Laramie County Sheriff's Office,sheriff,WY,WY01100,4,37.9867624,-121.2523436
203,Laredo Police Department,local_police,TX,TX24001,6,32.1804215,-111.1610257
2121,Largo Police Department,local_police,FL,FL05208,2,33.9453225,-118.2806586
1056,Larimer County Sheriff's Department,sheriff,CO,CO03500,9,,
2904,LaSalle Parish Sheriff's Office,sheriff,LA,LA03000,1,46.1458995,-122.9166023
2397,LaSalle Police Department,local_police,CO,CO06205,1,35.350353,-118.9831113
1909,Las Animas County Sheriff's Office,sheriff,CO,CO03600,2,35.279013,-80.7185057
1414,Las Cruces Police Department,local_police,NM,NM00701,14,38.7130008,-121.3199864
375,Las Vegas Metropolitan Police Department,local_police,NV,NV00201,64,38.8790533,-99.3069771
3183,Las Vegas Police Department,local_police,NM,NM02501,1,32.9564177,-117.0276175
1829,Lauderdale County Sheriff's Department,sheriff,MS,MS03800,2,33.3134096,-105.6694468
3383,Lauderdale County Sheriff's Office,sheriff,AL,AL04100,1,31.9685988,-99.9018131
148,Lauderhill Police Department,local_police,FL,FL00618,1,34.0968772,-118.3056113
1154,Laurel County Constable's Office,local_police,KY,KY06307,1,33.4802298,-112.0388414
1152,Laurel County Sheriff's Office,sheriff,KY,KY06300,3,44.384194,-88.735
3285,Laurel Police Department,local_police,MS,MS03402,1,39.6157676,-119.8822829
3461,Laurens County Sheriff's Department,sheriff,SC,SC03000,2,34.9900145,-85.2332918
15350,Laurie Police Department,local_police,MO,MO07107,1,33.7258506,-116.2163073
2938,La Vergne Police Department,local_police,TN,TN07503,1,32.3087381,-106.765082
2919,Lawrenceburg Police Department,local_police,IN,IN01502,1,39.3965827,-84.5510383
2231,Lawrenceburg Police Department,local_police,TN,TN05001,1,33.6250179,-97.3182959
2557,Lawrence County Sheriff's Department,sheriff,IN,IN04700,2,32.749564,-96.8797705
548,Lawrence County Sheriff's Office,sheriff,AL,AL04200,2,28.5066714,-81.1491954
3534,Lawrence County Sheriff's Office,sheriff,AR,AR03800,1,35.4878809,-86.4374585
789,Lawrence County Sheriff's Office,sheriff,SD,SD04000,1,40.5988924,-105.0766829
2003,Lawrence Police Department,local_police,IN,IN04902,2,33.899203,-118.2399461
2911,Lawrence Police Department,local_police,KS,KS02301,2,,
2687,Lawrenceville Police Department,local_police,GA,GA06703,2,36.1366047,-115.0916355
853,Lawton Police Department,local_police,OK,OK01601,6,33.4817275,-112.1831556
1451,Layton Police Department,local_police,UT,UT00603,1,39.7165937,-104.9951738
716,Lea County Sheriff's Department,sheriff,NM,NM01300,2,39.601993,-79.9985109
2048,League City Police Department,local_police,TX,TX08408,6,44.8271185,-93.1579205
3492,Leander Police Department,local_police,TX,TX24617,1,35.779882,-78.592294
2590,Leandra Police Department,local_police,MO,MO0950H,1,34.1287123,-117.3055225
1810,Leavenworth Police Department,local_police,KS,KS05201,1,35.4743734,-114.0399218
28840,Leavenworth Police Department,local_police,MO,,1,64.8411136,-147.7204563
3436,Lebanon City Police Department,local_police,PA,PA03802,1,47.0187849,-122.3121645
2863,Lee County Sheriff's Department,sheriff,GA,GA08800,1,27.933783,-82.36417
1067,Lee County Sheriff's Office,sheriff,AL,AL04300,4,31.049389,-97.614333
1525,Lee County Sheriff's Office,sheriff,FL,FL03600,7,32.7289069,-97.7892095
15462,Lee County Sheriff's Office,sheriff,SC,SC03100,1,39.663302,-105.018626
3458,Lee County Sheriff's Office,sheriff,TX,TX14400,1,36.832858,-93.777502
1905,Leeds Police Department,local_police,AL,AL00106,1,41.6898955,-83.7411631
1195,Lee's Summit Police Department,local_police,MO,MO04808,1,37.7043599,-97.4443189
2497,LeFlore County Sheriff's Department,sheriff,OK,OK04000,1,33.9625249,-118.2430852
3101,Leicester Police Department,local_police,MA,MA01424,1,33.9910859,-118.2245394
1562,Leland Police Department,local_police,NC,NC01013,1,32.885062,-105.9523438
1681,Lemoore Police Department,local_police,CA,CA01603,1,39.5516974,-104.7632188
3109,Lenexa Police Department,local_police,KS,KS04610,2,42.349438,-88.088402
15526,Lenoir County Sheriff's Office,sheriff,NC,NC05400,1,38.721995,-90.2319349
1410,Lenoir Police Department,local_police,NC,NC01402,2,39.3563512,-74.435708
1170,Lenoir Police Department,local_police,TN,TN05301,1,47.439539,-120.302783
2716,Leon County Sheriff's Office,sheriff,FL,FL03700,2,37.1511655,-88.7319979
1062,Leon County Sheriff's Office,sheriff,TX,TX14500,1,31.0933242,-97.3567946
147,Levelland Police Department,local_police,TX,TX11001,1,33.787147,-118.1545508
15567,Levy County Sheriff's Office,sheriff,FL,FL03800,1,39.0761899,-108.525554
2057,Lewis and Clark County Sheriff's Department,sheriff,MT,MT02500,1,32.343062,-96.632019
891,Lewis County Sheriff's Department,sheriff,TN,TN05100,2,30.4345698,-97.7600148
2423,Lewis County Sheriff's Office,sheriff,WA,WA02100,1,41.2055705,-95.9470722
3219,Lewis County Sheriff's Office,sheriff,WV,WV02100,1,38.8514152,-81.3987875
2994,Lewiston Police Department,local_police,WA,ID03502,1,33.4483771,-112.0740373
1726,Lewistown Borough Police Department,local_police,PA,PA04412,1,36.3770198,-82.465029
2930,Lewistown Police Department,local_police,IL,IL02905,1,33.4839478,-112.1620518
306,Lexington County Sheriff's Department,sheriff,SC,SC03200,9,31.569189,-84.16187
1405,Lexington Police Department,local_police,KY,KY03402,2,28.585341,-80.819262
3359,Lexington Police Department,local_police,MA,MA00923,1,42.9055942,-85.6466878
3566,Liberty County District Attorney’s Office,local_other,TX,,1,28.0529146,-81.9061023
3203,Liberty County Sheriff's Office,sheriff,GA,GA08900,1,37.4221934,-120.7805821
15629,Liberty Hill Police Department,local_police,TX,,1,35.1561683,-90.158142
3042,Liberty Police Department,local_police,IN,IN08101,1,47.3169763,-122.2098893
2262,Liberty Police Department,local_police,MO,MO02406,1,26.244715,-80.127221
28836,Ligonier Valley Police Department,local_police,PA,PA06517;PA06527,1,37.3542289,-81.2483697
2675,Limestone County Sheriff's Office,sheriff,AL,AL04400,1,40.1162329,-105.102621
3092,Lincoln County Sheriff's Department,sheriff,MO,MO05700,1,38.8765429,-77.0020527
1380,Lincoln County Sheriff's Department,sheriff,WI,WI03500,3,37.291639,-122.009379
1599,Lincoln County Sheriff's Office,sheriff,KY,KY06900,1,41.9911209,-91.7154504
2991,Lincoln County Sheriff's Office,sheriff,ME,ME00800,1,34.0717571,-117.310694
15687,Lincoln County Sheriff's Office,sheriff,MS,MS04300,1,39.9628206,-82.9868886
2630,Lincoln County Sheriff's Office,sheriff,NC,NC05500,3,33.4240201,-112.0304603
3292,Lincoln County Sheriff's Office,sheriff,NE,NB05600,1,30.2281914,-97.8342828
1860,Lincoln Parish Sheriff's Office,sheriff,LA,LA03100,1,28.5579555,-82.5543755
1277,Lincoln Police Department,local_police,AL,AL06104,1,37.9642529,-91.8318334
1498,Lincoln Police Department,local_police,CA,CA03103,1,36.2061183,-95.9582224
947,Lincoln Police Department,local_police,NE,NB05501,4,44.4923278,-73.1911209
2975,Linn County Sheriff's Office,sheriff,OR,OR02200,1,37.7700392,-87.1472484
476,Lino Lakes Police Department,local_police,MN,MN00207,1,33.9294722,-116.9488556
851,Lisle Police Department,local_police,IL,IL02212,1,39.9567457,-75.2174864
928,Little Egg Harbor Police Department,local_police,NJ,NJ01516,2,34.65885,-86.540007
3132,Little Elm Police Department,local_police,TX,TX06113,1,35.3641103,-81.9614576
2119,Littlefield Police Department,local_police,TX,TX14003,1,45.5560306,-94.2101183
1496,Little Rock Police Department,local_police,AR,AR06002,7,41.042111,-81.563232
1794,Littleton Police Department,local_police,CO,CO00302,2,30.0671436,-95.377671
1840,Livermore Police Department,local_police,CA,CA00107,1,39.3209801,-111.0937311
1759,Livingston County Sheriff's Department,sheriff,MI,MI47147,1,32.7294549,-95.2578986
2757,Livingston County Sheriff's Department,sheriff,MO,MO05900,2,35.8396287,-88.086714
2816,Livingston County Sheriff's Office,sheriff,NY,NY02500,1,27.20651,-80.388398
1485,Livingston Parish Sheriff's Office,sheriff,LA,LA03200,3,,
1006,Livingston Police Department,local_police,MT,MT03401,1,36.2114944,-86.7652462
15830,Livingston Police Department,local_police,TX,TX18702,1,39.9159637,-104.9968652
3295,Livonia Police Department,local_police,LA,LA03903,1,41.0021841,-96.1633034
2187,Livonia Police Department,local_police,MI,MI82538,1,38.66519,-121.2304357
1220,Llano County Sheriff's Department,sheriff,TX,TX15000,2,39.3675873,-76.7644368
2063,Locust Grove Police Department,local_police,GA,GA07504,1,29.3725913,-98.5340908
3499,Locust Police Department,local_police,NC,NC08405,1,43.3842988,-72.3561964
778,Lodi Police Department,local_police,CA,CA03902,2,43.6443468,-116.2638396
1720,Logan County Sheriff's Department,sheriff,OK,OK04200,1,34.7417469,-92.531919
3036,Logan County Sheriff's Office,sheriff,KY,KY07100,1,29.7245771,-95.4424879
683,Logan Police Department,local_police,UT,UT00301,1,44.7902333,-93.2128195
2413,Logan Township Police Department,local_police,NJ,NJ00809,1,32.8077092,-116.952236
15895,Lombard Police Department,local_police,IL,IL02213,1,33.6749991,-112.0992855
1534,Lompoc Police Department,local_police,CA,CA04202,4,39.9525839,-75.1652215
2417,Lone Tree Police Department,local_police,CO,CO01807,1,30.8711,-83.2656
519,Long Beach Police Department,local_police,CA,CA01941,22,35.2125292,-114.0400549
2366,Longmont Police Department,local_police,CO,CO00704,2,31.0549071,-95.1257691
111,Longview Police Department,local_police,TX,TX09205,4,40.7670081,-74.1839238
1865,Longview Police Department,local_police,WA,WA00802,3,35.1128695,-82.215639
489,Lonoke County Sheriff's Office,sheriff,AR,AR04300,4,42.1729735,-83.4319504
3526,Lorain Police Department,local_police,OH,OH04705,2,40.7670081,-74.1839238
15964,Lordstown Village Police Department,local_police,OH,OH07814,1,39.9511227,-82.8477537
2638,Los Angeles County Probation Department,local_other,CA,,1,38.5350273,-81.8595884
20,Los Angeles County Sheriff's Department,sheriff,CA,CA01900,103,33.9390912,-118.3069445
38,Los Angeles Police Department,local_police,CA,CA01942,129,34.0002195,-118.2499517
1825,Los Banos Police Department,local_police,CA,CA02405,2,41.593869,-87.666541
2946,Los Lunas Police Department,local_police,NM,NM03203,1,42.4596403,-70.9342947
1048,Loudon County Sheriff's Department,sheriff,TN,TN05300,2,39.351896,-74.4882756
1397,Loudoun County Sheriff's Office,sheriff,VA,VA05300,2,27.8605492,-82.3293858
16020,Louisa County Sheriff's Office,sheriff,VA,VA05400,1,36.1707466,-94.133833
509,Louisiana State Police,state_police,LA,LALSP00,10,46.0041827,-84.425869
583,Louisville Metro Police Department,local_police,KY,KY05680,27,40.0106215,-105.2638032
3605,Louisville Police Department,local_police,CO,CO00706,1,33.0822428,-80.0055335
3117,Lovejoy Police Department,local_police,GA,GA12600,1,32.812384,-83.644257
755,Loveland Police Department,local_police,CO,CO03504,4,41.127797,-85.129775
819,Lovington Police Department,local_police,NM,NM01304,1,34.8594135,-87.4915513
1204,Lowell Police Department,local_police,MA,MA00926,1,31.3402706,-92.5165863
2179,Lower Burrell Police Department,local_police,PA,PA06506,1,34.5822301,-92.5695426
2351,Lowndes County Sheriff's Office,sheriff,AL,AL04500,1,47.3433585,-122.2964731
281,Lowndes County Sheriff's Office,sheriff,GA,GA09200,4,35.1739109,-96.230058
1699,Lowndes County Sheriff's Office,sheriff,MS,MS04400,2,37.6652906,-120.9676274
2988,Loyal Police Department,local_police,WI,WI01002,1,41.0734557,-85.0908106
2944,Lubbock County Sheriff's Office,sheriff,TX,TX15200,2,43.0453295,-76.1321642
2677,Lubbock Police Department,local_police,TX,TX15202,4,33.6679214,-111.9613811
3571,Ludlow Police Department,local_police,VT,VT01401,1,34.6202592,-79.0565652
988,Ludlow Police Depatment,local_police,KY,KY05907,1,33.6839473,-117.7946942
1677,Lufkin Police Department,local_police,TX,TX00304,3,32.0108533,-102.0330681
2475,Lumberton Police Department,local_police,MS,NC07801,1,40.4172871,-82.907123
28833,Lumberton Police Department,local_police,NC,NC07801,1,,
3596,Lumberton Police Department,local_police,TX,TX10009,1,37.9720845,-122.0275417
2637,Lumpkin County Sheriff's Department,sheriff,GA,GA09300,1,30.4544142,-90.9731531
1941,Lynchburg Police Department,local_police,VA,VA11400,2,42.3893343,-71.0049716
523,Lyndhurst Police Department,local_police,NJ,NJ00232,1,38.2262051,-83.4938046
179,Lynn County Sheriff's Office,sheriff,TX,TX15300,1,36.1699412,-115.1398296
2662,Lynn Police Department,local_police,IN,IN06804,1,42.4161662,-123.3839234
648,Lynn Police Department,local_police,MA,MA00514,5,47.384275,-122.2256315
1573,Lynnwood Police Department,local_police,WA,WA03104,3,30.1166894,-94.1685254
1135,Lyon County Sheriff's Office,sheriff,NV,NV01000,3,32.7113589,-96.8205874
2165,Macon County Sheriff's Department,sheriff,NC,NC05700,1,37.7388961,-122.4851003
3143,Macon County Sheriff's Office,sheriff,TN,TN05600,1,32.4785807,-85.1014177
3080,Macoupin County Sheriff's Office,sheriff,IL,IL05900,1,30.198358,-97.7892321
2799,Madera County Sheriff's Office,sheriff,CA,CA02000,2,36.9539755,-122.0460377
1780,Madera Police Department,local_police,CA,CA02002,3,25.9392372,-80.2937405
1286,Madison County Sheriff's Department,sheriff,KY,KY07600,1,34.5919986,-92.6014657
2211,Madison County Sheriff's Department,sheriff,MS,MS04500,4,39.9711529,-74.2323016
1041,Madison County Sheriff's Office,sheriff,AL,AL04700,2,42.1016294,-86.4525467
3408,Madison County Sheriff's Office,sheriff,TN,TN05700,1,40.8189532,-73.8535295
2605,Madison Police Department,local_police,AL,AL04702,1,36.0998475,-95.7866288
322,Madison Police Department,local_police,WI,WI01301,3,38.197206,-84.2656887
1634,Madison Township Police (Franklin Co.),local_police,OH,OH02535,1,41.6397696,-81.4065011
3357,Madisonville Police Department,local_police,TN,TN06202,1,32.7409978,-96.8769557
730,Maggie Valley Police Department,local_police,NC,NC04405,1,36.0442765,-115.0283738
1870,Mahomet Police Department,local_police,IL,IL01003,1,30.4673646,-81.5830511
1094,Maiden Police Department,local_police,NC,NC01803,1,36.1600685,-95.9278436
514,Maine State Police,state_police,ME,ME001SP;ME00299;ME002SP;ME00399;ME003SP;ME00499;ME004SP;ME00599;ME005SP;ME00699;ME006SP;ME00799;ME007SP;ME00899;ME008SP;ME00999;ME009SP;ME01099;ME010SP;ME01199;ME011SP;ME01299;ME012SP;ME01399;ME013SP;ME01499;ME014SP;ME01599;ME015SP;ME01699;ME016SP;MEMSP00,10,47.2588645,-122.1307873
3012,Malheur County Sheriff's Office,sheriff,OR,OR02300,1,33.3570048,-86.5650761
3460,Malvern Police Department,local_police,PA,PA01506,1,33.649318,-117.2894592
929,Manatee County Sheriff's Department,sheriff,FL,FL04100,6,43.786353,-91.8348728
724,Manchester Police Department,local_police,CT,CT00077,2,37.0213123,-85.5835229
2443,Manchester Police Department,local_police,NH,NH00634,4,38.837264,-104.7944835
1386,Manchester Township Police Department,local_police,NJ,NJ01518,1,38.6729796,-90.2294503
2282,Manchester Township Police Department,local_police,PA,PA06709,1,34.740544,-92.2654249
1715,Mandan Police Department,local_police,ND,ND03002,1,39.5989683,-75.8209618
2177,Manheim Township Police Department,local_police,PA,PA03608,1,39.5989683,-75.8209618
681,Manila Police Department,local_police,AR,AR04704,2,38.8891836,-121.2927872
1703,Manistee Police Department,local_police,MI,MI51550,1,32.9841027,-96.9187115
3409,Manitou Springs Police Department,local_police,CO,CO02103,1,36.752662,-95.9439809
2297,Manitowoc Police Department,local_police,WI,WI03601,1,45.7524686,-108.551878
1594,Mankato Police Department,local_police,MN,MN00701,1,29.4925439,-98.4397189
2116,Mannford Police Department,local_police,OK,OK01908,1,34.2325796,-82.8968768
16521,Manor Police Department,local_police,TX,TX22702,1,45.8175233,-96.0082104
2432,Mansfield Police Department,local_police,OH,OH07001,4,38.6592367,-121.3551738
1128,Manteca Police Department,local_police,CA,CA03903,1,41.3260413,-81.766506
3224,Mantua Township Police Department,local_police,NJ,NJ00810,1,42.3436637,-71.0683333
3475,Maple Heights Police Department,local_police,OH,OH01828,1,35.2393983,-114.0377147
215,Marana Police Department,local_police,AZ,AZ01009,5,27.7938604,-97.3925439
1379,Marathon County Sheriff's Department,sheriff,WI,WI03700,4,,
3369,Margate Police Department,local_police,FL,FL00621,2,33.8193239,-118.3159177
944,Maricopa County Sheriff's Department,sheriff,AZ,AZ00700,12,34.2408833,-118.5689837
127,Maricopa Police Department,local_police,AZ,AZ01117,3,39.85171,-84.424639
3505,Marietta Police Department,local_police,GA,GA03303,1,39.1612843,-119.761129
963,Marina Police Department,local_police,CA,CA02712,1,29.5742817,-90.7559418
1830,Marine City Police Department,local_police,MI,MI74556,1,40.5891891,-111.9220952
1314,Marinette County Sheriff's Department,sheriff,WI,WI03800,4,35.6680054,-80.4579877
3430,Marion County Interagency SWAT team,local_other,OR,OR02400,1,39.9375911,-77.6611022
1561,Marion County Sheriff's Department,sheriff,WV,WV02500,2,33.7911428,-83.9627538
1666,Marion County Sheriff's Office,sheriff,AR,AR04500,2,33.8179159,-116.5461567
1084,Marion County Sheriff's Office,sheriff,FL,FL04200,7,,
16659,Marion County Sheriff's Office,sheriff,MS,MS04600,1,27.818285,-82.724735
16660,Marion County Sheriff's Office,sheriff,OH,OH05100,1,,
3380,Marion County Sheriff's Office,sheriff,TN,TN05800,1,38.4511802,-81.3532046
16665,Marion Police,local_police,IN,IN02702,1,48.0574252,-124.3477568
443,Marion Police Department,local_police,IL,IL10004,1,32.5430889,-94.955639
3556,Marion Police Department,local_police,OH,OH05101,2,33.7272854,-117.9025178
